공변량,매칭전_SMD,매칭후_SMD,처리군평균,대조군평균,감소율,판정
log_점포수,0.9990413937698108,0.03678533189526649,2.603353129859905,2.579713011023036,0.9631793716209699,균형
log_유동인구,-0.44662168220526327,0.02170638394660437,13.417462965169246,13.396174853787961,0.9513987233234495,균형
log_면적,-0.4731080917413886,0.03088308182532282,11.358967249361248,11.337764687151187,0.9347229895991629,균형
log_집객시설,-0.4608491354318147,0.030254165706273605,2.508142648252316,2.485571069781047,0.9343512586219229,균형
logit_ps,1.5525595449020941,0.013657080700767125,-0.28550791610249715,-0.3010857582872748,0.9912035060132729,균형
