공변량,처리군평균,대조군평균,SMD,판정
log_점포수,2.7899451857293878,2.1579260452905404,0.9990413937698108,심각한 불균형
log_유동인구,13.409921872093735,13.823706169384883,-0.44662168220526327,심각한 불균형
log_면적,11.344851289378816,11.652924844446606,-0.4731080917413886,심각한 불균형
log_집객시설,2.515149669421795,2.8405977689158033,-0.4608491354318147,심각한 불균형
